dim_farm_id,dim_source,dim_load_date,farm_name,farmtype,totalareainha,firstyearofcertification,on_sitehousing,createdon,updatedon,is_certification_scope
07F81C65BC23BF190EEFB905A5D41EF9,RACP,09/09/22 12:23:00,Farm 704885,Large,372,2014,Yes,04/21/22 08:02:00,10/12/21 11:08:00,TRUE
07FE05BB28C338F34F2FEBEF9115D70C,RACP,09/09/22 12:23:00,Farm 942783,Smallholder,4,2021,Yes,04/21/22 08:02:00,06/22/21 02:55:00,TRUE
080551C8BE4896B1F41E559BA8ED8D5A,RACP,09/09/22 12:23:00,Farm 769055,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
0806CE24C45509C0811F6CA47D4293C9,RACP,09/09/22 12:23:00,Farm 131278,Smallholder,8,0,No,04/21/22 08:01:00,01/11/22 21:25:00,FALSE
0828C66A6D015390C597787990C976A0,RACP,09/09/22 12:23:00,Farm 145238,Large,,0,,07/11/22 11:57:00,07/11/22 12:15:00,TRUE
085DA6968B145A112DE3D5012FF7205F,RACP,09/09/22 12:23:00,Farm 559640,Smallholder,50,2021,No,04/21/22 08:01:00,04/14/22 06:05:00,FALSE
0880027896CAF701633D37147998AD08,RACP,09/09/22 12:23:00,Farm 504724,Large,826,2019,,07/28/22 21:10:00,01/20/22 14:48:00,TRUE
0890B5AC089061B2286062B8912822DD,RACP,09/09/22 12:23:00,Farm 299613,Large,262,0,,06/10/22 13:52:00,08/15/22 18:35:00,TRUE
08A0D378DA6072AC0021D89734AE9CA0,RACP,09/09/22 12:23:00,Farm 418114,Smallholder,7,0,No,04/21/22 08:01:00,03/02/22 21:09:00,FALSE
08ACF411FB85BCB4908C11056BA4DA41,RACP,09/09/22 12:23:00,Farm 432840,Large,10,0,No,04/21/22 08:01:00,05/23/22 23:08:00,TRUE
08ADDF917D03B9CCA028631ACF97B385,RACP,09/09/22 12:23:00,Farm 056281,Large,100,0,,07/08/22 17:43:00,05/31/22 18:16:00,TRUE
08B7C867FCDB087AF6D0BD8D1717E22B,RACP,09/09/22 12:23:00,Farm 258825,Large,1200,2016,Yes,04/21/22 08:02:00,05/26/22 08:07:00,TRUE
08BEBDCB3E5F3E22AC56A87856B0BDC5,RACP,09/09/22 12:23:00,Farm 655474,Large,235,2019,,08/10/22 08:54:00,10/27/21 08:29:00,TRUE
08E5DAF8EE1493CBF0C5FB3A2FE9AC43,RACP,09/09/22 12:23:00,Farm 536554,Smallholder,25,0,No,04/21/22 08:01:00,01/11/22 17:14:00,FALSE
08F44BB4C0802F707155404885761020,RACP,09/09/22 12:23:00,Farm 905650,Smallholder,1,0,,05/18/22 11:25:00,08/10/22 07:48:00,TRUE
0905E218E0F087CE88A8195B1E6A207C,RACP,09/09/22 12:23:00,Farm 712460,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
090F84A2DDB08D53329D79D96E07AAA4,RACP,09/09/22 12:23:00,Farm 321608,Smallholder,63,2021,No,04/21/22 08:01:00,04/12/22 13:05:00,FALSE
0910ACA670BBCA844A385A5A5A4140AD,RACP,09/09/22 12:23:00,Farm 129723,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
0947733C36DBCBA0534A1DD24FE75F29,RACP,09/09/22 12:23:00,Farm 001561,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
0947D48357335522713E7A9DDC500728,RACP,09/09/22 12:23:00,Farm 955926,Smallholder,1,0,,05/14/22 03:12:00,08/08/22 04:12:00,TRUE
0960EE1221FFC0A3961F9522D9D551B9,RACP,09/09/22 12:23:00,Farm 696880,Smallholder,93,0,Yes,04/21/22 08:01:00,07/18/22 19:35:00,TRUE
09851FB9EFF6972AD17CA24B7C5D40CF,RACP,09/09/22 12:23:00,Farm 920953,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
098E40CE967E315F6C131F73C1B644EA,RACP,09/09/22 12:23:00,Farm 812218,Smallholder,25,2021,No,04/21/22 08:01:00,04/07/22 03:01:00,FALSE
099A8D8B582EB23781FA80CE57329307,RACP,09/09/22 12:23:00,Farm 733037,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
09AA9D7512DFC7A9F183E86D6DE3EC16,RACP,09/09/22 12:23:00,Farm 647329,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
09AB6A791CEA17D51D20C8927012CE83,RACP,09/09/22 12:23:00,Farm 240005,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
09B12891391A2DD7B50AA4D2DCC0DA4D,RACP,09/09/22 12:23:00,Farm 653162,Large,142,0,,09/06/22 12:48:00,09/03/22 09:00:00,TRUE
09B4A1498E528B2EF62693192BE67EA8,RACP,09/09/22 12:23:00,Farm 521176,Large,,0,,07/11/22 11:57:00,07/11/22 12:15:00,TRUE
09B90A74E4EAF12B8309F9F1A02472CA,RACP,09/09/22 12:23:00,Farm 877104,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
09BAD6C15ADABFB631DE90FE3EFE982B,RACP,09/09/22 12:23:00,Farm 552687,Large,326,2018,No,04/21/22 08:02:00,06/19/22 12:19:00,TRUE
09C851F8C22066EE1AC57FDF1C768588,RACP,09/09/22 12:23:00,Farm 293027,Smallholder,25,2021,No,04/21/22 08:01:00,04/13/22 02:51:00,FALSE
09CCA7B00DF73B635FCE77EC76DF85BB,RACP,09/09/22 12:23:00,Farm 326676,Large,38,0,,06/28/22 16:04:00,08/25/22 16:42:00,TRUE
09D0D1AACEE72A674CD3C0A8A8BB8F9E,RACP,09/09/22 12:23:00,Farm 683319,Large,1485,0,,06/10/22 19:30:00,08/15/22 18:35:00,TRUE
09D65D5DFA1679FEA7356F2396AC1C29,RACP,09/09/22 12:23:00,Farm 285539,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
09DEBC30B3EBCF150CA1CA3C074562C4,RACP,09/09/22 12:23:00,Farm 596514,Large,897,0,,08/18/22 06:53:00,10/08/21 07:11:00,TRUE
09E394344BE84E077B863DE41D2FBC80,RACP,09/09/22 12:23:00,Farm 861482,Large,3,0,,06/01/22 21:15:00,01/01/00 00:00:00,TRUE
09E5E9061DDBCD4FE0F0CC2D03F1C2E2,RACP,09/09/22 12:23:00,Farm 288864,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
09E7755BDDCDFA9E45F7D52468133A2B,RACP,09/09/22 12:23:00,Farm 976256,Smallholder,2,0,,05/25/22 15:32:00,08/10/22 07:48:00,TRUE
09EFA99640834F9CD4D70D344172E1CE,RACP,09/09/22 12:23:00,Farm 226188,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
09FB3D3E7B43E32796B82D38CDE0AD67,RACP,09/09/22 12:23:00,Farm 256523,Smallholder,15,0,No,04/21/22 08:01:00,01/11/22 17:13:00,FALSE
09FFA7B6366576D0C319DE484086934C,RACP,09/09/22 12:23:00,Farm 592501,Smallholder,6,0,No,04/21/22 08:01:00,01/11/22 21:45:00,FALSE
0A02204B162F090C037B14C5BC4753C2,RACP,09/09/22 12:23:00,Farm 546234,Smallholder,6,0,No,04/21/22 08:02:00,12/10/21 11:00:00,TRUE
0A1631D1CFACFF775C6227961DF8AF84,RACP,09/09/22 12:23:00,Farm 047335,Smallholder,56,2021,No,04/21/22 08:01:00,04/11/22 02:50:00,FALSE
0A21834C6B7222051DAD2256A2FF8641,RACP,09/09/22 12:23:00,Farm 628198,Large,10,0,,06/29/22 19:29:00,08/25/22 16:42:00,TRUE
0A2D39DC4BEB588D7519EDC859209B00,RACP,09/09/22 12:23:00,Farm 094198,Smallholder,3,0,,06/01/22 21:49:00,01/01/00 00:00:00,TRUE
0A2E365CE1E0FA3577D139230DA01C49,RACP,09/09/22 12:23:00,Farm 181911,Smallholder,100,2021,No,04/21/22 08:01:00,04/14/22 03:15:00,FALSE
0A41FCAA5EF1BCF3343E8DF29AB20916,RACP,09/09/22 12:23:00,Farm 755477,Smallholder,13,2021,No,04/21/22 08:01:00,04/18/22 04:01:00,FALSE
0A47F58C3FAE9CEF0E1D0C64B6885E24,RACP,09/09/22 12:23:00,Farm 430539,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
0A54F92AFE59B17EEF6201CA032DBD5E,RACP,09/09/22 12:23:00,Farm 771568,Large,896,0,Yes,04/21/22 08:02:00,03/01/22 10:50:00,FALSE
0A565A4AE2F972D0042FACA57351CC0F,RACP,09/09/22 12:23:00,Farm 912329,Large,,0,,08/12/22 12:17:00,08/14/22 17:17:00,TRUE
0A577E190F062DDCC64C1A48EA8927D4,RACP,09/09/22 12:23:00,Farm 982109,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
0A5CC09CF21EB3A2155D9371E3DCBC49,RACP,09/09/22 12:23:00,Farm 294165,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
0A72F08CCCD4829769D590A68E450348,RACP,09/09/22 12:23:00,Farm 056281,Large,100,0,,08/12/22 13:58:00,05/31/22 18:16:00,TRUE
0A8B9DB715658EF75C98F40B1DCCA562,RACP,09/09/22 12:23:00,Farm 775905,Large,766,2016,Yes,04/21/22 08:02:00,05/03/22 11:12:00,TRUE
0AAD2323CDA93EDA6F46E76732D7EC92,RACP,09/09/22 12:23:00,Farm 066759,Smallholder,25,2021,No,04/21/22 08:01:00,04/14/22 03:36:00,FALSE
0AB7C2F3CCB55A460AA10C4FD54B1EB2,RACP,09/09/22 12:23:00,Farm 112128,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
0AC24AED6AE8C77D0F0A31127005E4A2,RACP,09/09/22 12:23:00,Farm 397612,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
0AC5D3BA4635E7E57510F43829B2AD47,RACP,09/09/22 12:23:00,Farm 652580,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
0AD0CAC21EC2B523EF286C09115AE633,RACP,09/09/22 12:23:00,Farm 892187,Large,42,2021,,05/09/22 18:09:00,03/24/22 19:18:00,TRUE
0AD1102E804C90B8260F3F2079D938D4,RACP,09/09/22 12:23:00,Farm 732951,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
0AD14DA2D35B377E9713C865C2D9FE90,RACP,09/09/22 12:23:00,Farm 726001,Smallholder,50,0,,05/18/22 10:03:00,05/18/22 11:46:00,TRUE
0AE88AA5B23AFA04BDC2A322E15D15CE,RACP,09/09/22 12:23:00,Farm 886507,Large,56,0,,09/06/22 17:41:00,09/07/22 14:54:00,TRUE
0B07E6B4E16615B06738E4C54658E691,RACP,09/09/22 12:23:00,Farm 791163,Smallholder,15,0,No,04/21/22 08:02:00,12/10/21 13:12:00,TRUE
0B0B9F99D4002E884620ED5E8B400346,RACP,09/09/22 12:23:00,Farm 249008,Smallholder,10,0,,08/10/22 20:44:00,08/19/22 19:47:00,TRUE
0B0BDE59D23D85D3DD07AD8DFEDA4F06,RACP,09/09/22 12:23:00,Farm 093766,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
0B104C19FA64FC19830B2ECCAF028DB5,RACP,09/09/22 12:23:00,Farm 822633,Large,37,0,,09/06/22 17:58:00,09/07/22 14:54:00,TRUE
0B1D2F6AC21EB8CFC181466DC5F97754,RACP,09/09/22 12:23:00,Farm 061407,Smallholder,1,0,,08/18/22 10:32:00,09/02/22 09:27:00,TRUE
0B7C8B5900583DEAA6FD765B9DDEFC63,RACP,09/09/22 12:23:00,Farm 098426,Smallholder,50,2021,No,04/21/22 08:01:00,04/11/22 06:23:00,FALSE
0B7F37BFF8A1B71A22EFDE3DD84CCD8D,RACP,09/09/22 12:23:00,Farm 153743,Large,2263,2012,,06/06/22 15:43:00,07/28/22 07:39:00,TRUE
0B876B566EBA7FCBF7776E6DAE180D48,RACP,09/09/22 12:23:00,Farm 951175,Smallholder,5,0,,07/13/22 20:13:00,07/13/22 21:10:00,TRUE
0B98EAFE5012BE6FEC509AE4F0D0128B,RACP,09/09/22 12:23:00,Farm 910285,Smallholder,50,2021,No,04/21/22 08:01:00,04/16/22 03:08:00,FALSE
0BA9F5D32A2F5473ABF0A5A98DA6120E,RACP,09/09/22 12:23:00,Farm 039457,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
0BB140CA1BD07B92E3AFF15DFB758C9E,RACP,09/09/22 12:23:00,Farm 488878,Smallholder,387,0,,05/27/22 12:57:00,07/18/22 19:35:00,TRUE
0BB21444A5FC03FFDF548A3E3AE92374,RACP,09/09/22 12:23:00,Farm 373020,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
0BB44C62E0A481AB9059DE7503F5C5D1,RACP,09/09/22 12:23:00,Farm 791877,Smallholder,38,2021,No,04/21/22 08:01:00,04/06/22 05:06:00,FALSE
0BB5347DA3E7DFA9DAF4E176EE2401E1,RACP,09/09/22 12:23:00,Farm 297411,Large,56,0,,04/21/22 13:35:00,08/31/22 21:58:00,TRUE
0BB55E1A6291349EF862A0994943D873,RACP,09/09/22 12:23:00,Farm 249948,Smallholder,100,2021,No,04/21/22 08:01:00,04/19/22 06:28:00,FALSE
0BC07BE1A6F970ACF300CF62D078A3F9,RACP,09/09/22 12:23:00,Farm 890554,Large,321,0,,09/01/22 04:18:00,09/14/21 19:10:00,TRUE
0BC3B4A1BC9BB03BA4579B166E1DB748,RACP,09/09/22 12:23:00,Farm 368377,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
0BCF491DF3AE4080511CE7A771232EF1,RACP,09/09/22 12:23:00,Farm 159096,Smallholder,63,2021,No,04/21/22 08:01:00,04/20/22 03:47:00,FALSE
0BCFBA5C1050D4F6CEA3DF27DA0CAB25,RACP,09/09/22 12:23:00,Farm 173386,Large,11,0,,06/01/22 21:05:00,08/08/22 11:43:00,TRUE
0BD45457D8478307C85B7E64F9392FF4,RACP,09/09/22 12:23:00,Farm 903465,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
0BDE29544343E181804A5C5FC6F733DA,RACP,09/09/22 12:23:00,Farm 293583,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
0BE4D49729146534F2C78E86D91FDEC5,RACP,09/09/22 12:23:00,Farm 847545,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
0BE62966C2792BBE03D7B756960FB3D5,RACP,09/09/22 12:23:00,Farm 584460,Large,13,0,,06/13/22 21:59:00,09/02/22 19:49:00,TRUE
0BE69F5650B8CA172153305A169F0E1B,RACP,09/09/22 12:23:00,Farm 091937,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
0BF110F65D7D3B54F51A4200C336DD33,RACP,09/09/22 12:23:00,Farm 027968,Large,851,0,,08/18/22 06:53:00,11/19/21 05:26:00,TRUE
0C0B0E8A0DA17E32A22F82ABB157AE33,RACP,09/09/22 12:23:00,Farm 498357,Large,217,2005,No,04/21/22 08:01:00,03/29/22 23:39:00,TRUE
0C0D90018603C8B1AA2D61050F2FE658,RACP,09/09/22 12:23:00,Farm 485073,Smallholder,10,0,Yes,04/21/22 08:01:00,01/10/22 19:55:00,FALSE
0C139C448CF1AFB83A256C8BD54A6FBA,RACP,09/09/22 12:23:00,Farm 937700,Smallholder,44,2021,No,04/21/22 08:01:00,04/11/22 02:22:00,FALSE
0C1584F5200D9DE0416BE250EC237B62,RACP,09/09/22 12:23:00,Farm 317525,Large,246083,1994,Yes,04/21/22 08:01:00,09/08/22 07:32:00,TRUE
0C1AE3F55ABA1E5D06BA1B9653C033AD,RACP,09/09/22 12:23:00,Farm 726610,Large,,0,,07/11/22 11:57:00,07/11/22 12:15:00,TRUE
0C2454995847E5290F7925E69AE8F281,RACP,09/09/22 12:23:00,Farm 236599,Smallholder,8,2019,No,04/21/22 08:02:00,09/24/21 04:56:00,TRUE
0C2AB9F854DD7C6E04D91E111914105E,RACP,09/09/22 12:23:00,Farm 552970,Smallholder,150,2021,No,04/21/22 08:01:00,04/12/22 03:14:00,FALSE
0C2C16495682E13EAACB7CF99D5632A2,RACP,09/09/22 12:23:00,Farm 899125,Smallholder,1,0,,08/23/22 07:20:00,09/02/22 09:27:00,TRUE
0C34A672CA184C41F88D32CBBF3421CA,RACP,09/09/22 12:23:00,Farm 376528,Large,66,0,,09/02/22 15:15:00,09/03/22 09:00:00,TRUE
0C36D2E920028A2940B6AEC43C811B61,RACP,09/09/22 12:23:00,Farm 449747,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
0C3EC1E04C2ADF8D418D2087ED2921A1,RACP,09/09/22 12:23:00,Farm 060241,Large,,0,,07/11/22 11:57:00,07/11/22 12:15:00,TRUE
0C4AEAFE011F1AA07A321E66648EAA6A,RACP,09/09/22 12:23:00,Farm 369289,Large,285,0,,07/25/22 22:21:00,07/25/22 22:21:00,TRUE
0C4ED6BAA13C66684B609B1B651E90CF,RACP,09/09/22 12:23:00,Farm 465262,Large,103,0,,07/14/22 20:29:00,07/15/22 15:27:00,TRUE
0C4F9A4D4D8B80D7961B8962544EF3A8,RACP,09/09/22 12:23:00,Farm 368727,Large,1030,2014,Yes,04/21/22 08:01:00,01/06/22 10:51:00,TRUE
0C66D982E28C35F12D107A5755CA01DF,RACP,09/09/22 12:23:00,Farm 647707,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
0C75D77303429957CD50EF3E468107A2,RACP,09/09/22 12:23:00,Farm 152906,Smallholder,50,2021,No,04/21/22 08:01:00,04/11/22 03:05:00,FALSE
0C78A22A7BABFDADF198717F38A3B058,RACP,09/09/22 12:23:00,Farm 810260,Large,58,2021,No,04/21/22 08:01:00,03/24/22 19:10:00,TRUE
0C8065C635D91164018AD78789E79C5B,RACP,09/09/22 12:23:00,Farm 258479,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
0C81EBFD18148892B44946F89BF5054A,RACP,09/09/22 12:23:00,Farm 920953,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
0C83483A35409151A861F89489BD1D87,RACP,09/09/22 12:23:00,Farm 440832,Smallholder,38,2021,No,04/21/22 08:01:00,04/12/22 08:04:00,FALSE
0C94601508F9817630D44AAC081D99AB,RACP,09/09/22 12:23:00,Farm 655961,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
0C95BE3D456E041DBA2EE87E81541A5B,RACP,09/09/22 12:23:00,Farm 944162,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
0CAFC91378EA2BA9983E0DAD720FD86B,RACP,09/09/22 12:23:00,Farm 441936,Large,73,0,,08/12/22 13:59:00,05/31/22 18:16:00,TRUE
0CB9E97C2D6B4F9D3C07B461C230A4B5,RACP,09/09/22 12:23:00,Farm 843675,Large,266,1995,No,04/21/22 08:01:00,04/07/22 17:45:00,TRUE
0CE2630862DF69DBA8BD7D16E91F648E,RACP,09/09/22 12:23:00,Farm 270799,Smallholder,38,2021,No,04/21/22 08:01:00,04/20/22 02:39:00,FALSE
0CE8881833CA2726C24D0843558B243A,RACP,09/09/22 12:23:00,Farm 481605,Large,590,2018,,08/24/22 05:52:00,08/01/22 21:07:00,TRUE
0CE9E0DDC2307071A253D74D50BF05D0,RACP,09/09/22 12:23:00,Farm 781449,Smallholder,1,0,No,04/21/22 08:01:00,02/20/22 22:24:00,FALSE
0D05E56CE7FBACE5068F7DA51B477F9E,RACP,09/09/22 12:23:00,Farm 624299,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
0D1C7669E75A645A698ADDD760D153C0,RACP,09/09/22 12:23:00,Farm 646987,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
0D444465EAF4D23C7D3A9591FE38B051,RACP,09/09/22 12:23:00,Farm 024055,Smallholder,25,2021,No,04/21/22 08:01:00,04/15/22 05:41:00,FALSE
0D44628CB3A407D53B0CDD2B31E44132,RACP,09/09/22 12:23:00,Farm 933775,Smallholder,3,0,,08/23/22 06:49:00,09/02/22 09:27:00,TRUE
0D4C63DCE44BB07FF15CE05040A355B8,RACP,09/09/22 12:23:00,Farm 749716,Smallholder,25,2021,No,04/21/22 08:01:00,04/07/22 04:56:00,FALSE
0D54C155A4E064E66174BB959AEB9562,RACP,09/09/22 12:23:00,Farm 549660,Large,362,2011,No,04/21/22 08:02:00,10/23/21 00:57:00,TRUE
0D7AAF88A52C766102EF141786D4D250,RACP,09/09/22 12:23:00,Farm 597710,Smallholder,38,2021,No,04/21/22 08:01:00,04/11/22 02:15:00,FALSE
0D926703EFD04A061961E075C750DF03,RACP,09/09/22 12:23:00,Farm 547759,Large,469,0,Yes,04/21/22 08:01:00,03/28/22 14:21:00,TRUE
0DA2787AA628D5B2DB6DE230DEAC99B9,RACP,09/09/22 12:23:00,Farm 413938,Smallholder,50,2021,No,04/21/22 08:01:00,04/13/22 04:19:00,FALSE
0DA5FD9681E58A65F630B6EE3ED65C26,RACP,09/09/22 12:23:00,Farm 257581,Smallholder,50,2021,No,04/21/22 08:01:00,04/13/22 05:00:00,FALSE
0DA986AECBC5506522EAB625169D60EB,RACP,09/09/22 12:23:00,Farm 056281,Large,100,0,,07/08/22 17:43:00,05/31/22 18:16:00,TRUE
0DC1D618A5F4328CC88B0E043D2EB059,RACP,09/09/22 12:23:00,Farm 001859,Smallholder,5,2015,No,04/21/22 08:02:00,08/10/22 08:04:00,TRUE
0DDB9D1EE1B44917C01CBCE484403F22,RACP,09/09/22 12:23:00,Farm 772992,Smallholder,38,2021,No,04/21/22 08:01:00,04/20/22 03:17:00,FALSE
0DF03A1DBF911AE135B03363A2F736F3,RACP,09/09/22 12:23:00,Farm 928201,Smallholder,12,2014,No,04/21/22 08:02:00,03/01/22 10:30:00,TRUE
0DF13DA691D6646E714AB6ED654DE1C1,RACP,09/09/22 12:23:00,Farm 101639,Large,120,0,,06/06/22 13:22:00,08/12/22 09:38:00,TRUE
0E14B4E6B25712F1BF0111B103E8D41F,RACP,09/09/22 12:23:00,Farm 738349,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
0E16B199BE43876797F91C89F3A1BF2A,RACP,09/09/22 12:23:00,Farm 303097,Smallholder,3,0,Yes,04/21/22 08:01:00,08/10/22 07:48:00,TRUE
0E20E5DFB9FC316902F99ED600F1E5CA,RACP,09/09/22 12:23:00,Farm 862995,Smallholder,25,0,No,04/21/22 08:01:00,01/11/22 16:29:00,FALSE
0E301418C74BE1C76A47CFD0E4BD050F,RACP,09/09/22 12:23:00,Farm 381539,Large,,0,,06/28/22 16:39:00,06/28/22 17:41:00,TRUE
0E31A997F9CD32E697A3515FA022151F,RACP,09/09/22 12:23:00,Farm 263023,Smallholder,50,2021,No,04/21/22 08:01:00,04/16/22 10:57:00,FALSE
0E33D0ADDE9D7AC58D7824D66A35890D,RACP,09/09/22 12:23:00,Farm 382938,Smallholder,22,2021,No,04/21/22 08:01:00,04/08/22 02:51:00,FALSE
0E3F176051960E6097BE61791F3C3CCB,RACP,09/09/22 12:23:00,Farm 370794,Smallholder,50,2021,No,04/21/22 08:01:00,04/11/22 13:47:00,FALSE
0E6420AE53C4A2EC027A521516F59971,RACP,09/09/22 12:23:00,Farm 018582,Large,1216,0,Yes,04/21/22 08:01:00,05/03/22 13:26:00,TRUE
0E8851C5286BAC7DF18BE4D383E8BC36,RACP,09/09/22 12:23:00,Farm 085492,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
0E8AFB43898C452A05007451689D6E9D,RACP,09/09/22 12:23:00,Farm 389535,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
0E8DD90B97BC5BCD70FA479A03C7877C,RACP,09/09/22 12:23:00,Farm 157444,Large,,0,,08/12/22 12:17:00,08/14/22 17:17:00,TRUE
0E8E7E602D904BE6E0A470349FB76593,RACP,09/09/22 12:23:00,Farm 539034,Smallholder,7,0,Yes,04/21/22 08:01:00,01/11/22 22:28:00,FALSE
0E97791FE121C01586FE3BF3F17B15FF,RACP,09/09/22 12:23:00,Farm 191504,Smallholder,38,2021,No,04/21/22 08:01:00,04/20/22 05:51:00,FALSE
0E9F514FD1261E6E0B68D9CB2CFB2E12,RACP,09/09/22 12:23:00,Farm 855335,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
0EAF469D78F28E80142DF604F2C4AFE9,RACP,09/09/22 12:23:00,Farm 318981,Smallholder,6,2021,No,04/21/22 08:01:00,04/14/22 20:01:00,FALSE
0EB25FF23427218F6932A29B0C7FD781,RACP,09/09/22 12:23:00,Farm 218254,Smallholder,38,2021,No,04/21/22 08:01:00,04/08/22 04:25:00,FALSE
0EC92A17423EB3A481AD77C9A7030571,RACP,09/09/22 12:23:00,Farm 280363,Large,1922,2013,No,04/21/22 08:02:00,05/03/22 11:12:00,TRUE
0ECFDB2342DEA513F54F98279E63AB16,RACP,09/09/22 12:23:00,Farm 875627,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
0ED479FCFDDCEAF434B3A413B1364E11,RACP,09/09/22 12:23:00,Farm 696056,Smallholder,31,2021,No,04/21/22 08:01:00,04/08/22 05:22:00,FALSE
0EE00C2639455650ED1ADABE8C29DA60,RACP,09/09/22 12:23:00,Farm 293583,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
0EF554F4DA92726080951639553E6B49,RACP,09/09/22 12:23:00,Farm 687931,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
0F08DC7C9C8ED802D18DFEE9C1C40862,RACP,09/09/22 12:23:00,Farm 298172,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
0F0CF9B44236B387C5D353BD13CEA346,RACP,09/09/22 12:23:00,Farm 640632,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
0F12204B47F5BF14CEC804BE6B89D80E,RACP,09/09/22 12:23:00,Farm 610359,Large,447,2017,Yes,04/21/22 08:02:00,09/03/22 05:16:00,TRUE
0F1C55E97CE8647C7EF8A6B6482D030A,RACP,09/09/22 12:23:00,Farm 612615,Smallholder,50,2021,No,04/21/22 08:01:00,04/19/22 02:55:00,FALSE
0F27992B039A4D19CB09CC26EAE412C3,RACP,09/09/22 12:23:00,Farm 583882,Smallholder,5,0,No,04/21/22 08:02:00,12/10/21 11:12:00,TRUE
0F29B646FF9CE3599F6FF331D8157529,RACP,09/09/22 12:23:00,Farm 230645,Smallholder,10,2021,No,04/21/22 08:01:00,04/14/22 21:45:00,FALSE
0F2C98366E769DD42B13932F8D268F81,RACP,09/09/22 12:23:00,Farm 693518,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
0F2F53774C041CE7084BCF03DA0CD869,RACP,09/09/22 12:23:00,Farm 299612,Smallholder,1,0,,08/18/22 10:28:00,09/02/22 09:27:00,TRUE
0F35756E6EC9783B7DA9AAB8920A35C1,RACP,09/09/22 12:23:00,Farm 700241,Smallholder,26,0,,07/14/22 19:51:00,07/15/22 15:27:00,TRUE
0F55405C316854C95D3CBD882DC9B81B,RACP,09/09/22 12:23:00,Farm 809340,Large,164,1994,Yes,04/21/22 08:01:00,09/08/22 07:32:00,TRUE
0F5A6AC39A09F061471DC537E80BF6ED,RACP,09/09/22 12:23:00,Farm 199955,Large,111,0,,09/05/22 12:24:00,03/14/22 05:40:00,TRUE
0F5FF31C8890A7FD6E1CED1F8993A39A,RACP,09/09/22 12:23:00,Farm 245438,Smallholder,1,0,,08/23/22 07:24:00,09/02/22 09:27:00,TRUE
0F7B2BD0C441755DD86FCEC5B79762A6,RACP,09/09/22 12:23:00,Farm 983150,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
